Beach_Name,Measurement_Timestamp,Water_Temperature,Turbidity,Transducer_Depth,Wave_Height,Wave_Period,Battery_Life,Measurement_Timestamp_Label,Measurement_ID
63rd Street Beach,06/28/2014 02:00:00 AM,19.4,0.5,1.801,0.128,6,11.1,06/28/2014 2:00 AM,63rdStreetBeach201406280200
Montrose Beach,06/28/2014 02:00:00 AM,17.5,0.51,1.74,0.125,5,10.7,06/28/2014 2:00 AM,MontroseBeach201406280200
Osterman Beach,06/28/2014 02:00:00 AM,17.9,1.14,1.413,0.158,3,11.3,06/28/2014 2:00 AM,OstermanBeach201406280200
Ohio Street Beach,06/28/2014 02:00:00 AM,19.1,0.75,1.768,0.116,3,10.8,06/28/2014 2:00 AM,OhioStreetBeach201406280200
Rainbow Beach,06/28/2014 02:00:00 AM,19.1,0.69,1.622,0.121,7,10.7,06/28/2014 2:00 AM,RainbowBeach201406280200
Calumet Beach,06/28/2014 03:00:00 AM,21.1,1.1,1.514,0.09,2,10.6,06/28/2014 3:00 AM,CalumetBeach201406280300
63rd Street Beach,06/28/2014 03:00:00 AM,19.4,0.52,1.807,0.138,4,11.1,06/28/2014 3:00 AM,63rdStreetBeach201406280300
Montrose Beach,06/28/2014 03:00:00 AM,17.5,0.49,1.704,0.133,4,10.8,06/28/2014 3:00 AM,MontroseBeach201406280300
Osterman Beach,06/28/2014 03:00:00 AM,17.8,0.95,1.389,0.156,3,11.3,06/28/2014 3:00 AM,OstermanBeach201406280300
Ohio Street Beach,06/28/2014 03:00:00 AM,19.1,0.72,1.736,0.129,2,10.8,06/28/2014 3:00 AM,OhioStreetBeach201406280300
Rainbow Beach,06/28/2014 03:00:00 AM,19.1,0.71,1.621,0.114,4,10.8,06/28/2014 3:00 AM,RainbowBeach201406280300
Calumet Beach,06/28/2014 04:00:00 AM,20.9,0.94,1.544,0.093,2,10.6,06/28/2014 4:00 AM,CalumetBeach201406280400
63rd Street Beach,06/28/2014 04:00:00 AM,19.4,0.54,1.826,0.123,4,11.1,06/28/2014 4:00 AM,63rdStreetBeach201406280400
Montrose Beach,06/28/2014 04:00:00 AM,17.6,0.39,1.694,0.138,3,10.7,06/28/2014 4:00 AM,MontroseBeach201406280400
Osterman Beach,06/28/2014 04:00:00 AM,17.7,0.86,1.368,0.15,3,11.3,06/28/2014 4:00 AM,OstermanBeach201406280400
Ohio Street Beach,06/28/2014 04:00:00 AM,19.1,0.91,1.748,0.109,2,10.8,06/28/2014 4:00 AM,OhioStreetBeach201406280400
Rainbow Beach,06/28/2014 04:00:00 AM,19,0.65,1.603,0.111,5,10.8,06/28/2014 4:00 AM,RainbowBeach201406280400
Calumet Beach,06/28/2014 01:00:00 PM,21,0.72,1.491,0.132,2,10.6,06/28/2014 1:00 PM,CalumetBeach201406281300
63rd Street Beach,06/28/2014 01:00:00 PM,19.6,0.45,1.798,0.138,4,11.1,06/28/2014 1:00 PM,63rdStreetBeach201406281300
Montrose Beach,06/28/2014 01:00:00 PM,18.2,0.2,1.717,0.177,3,10.7,06/28/2014 1:00 PM,MontroseBeach201406281300
Osterman Beach,06/28/2014 01:00:00 PM,18.4,0.82,1.388,0.212,3,11.3,06/28/2014 1:00 PM,OstermanBeach201406281300
Ohio Street Beach,06/28/2014 01:00:00 PM,20.1,1.73,1.792,0.18,4,10.8,06/28/2014 1:00 PM,OhioStreetBeach201406281300
Rainbow Beach,06/28/2014 01:00:00 PM,19.4,0.7,1.595,0.127,4,10.9,06/28/2014 1:00 PM,RainbowBeach201406281300
Calumet Beach,06/28/2014 05:00:00 AM,20.8,1.06,1.469,0.086,2,10.6,06/28/2014 5:00 AM,CalumetBeach201406280500
63rd Street Beach,06/28/2014 05:00:00 AM,19.6,0.74,1.752,0.111,4,11.1,06/28/2014 5:00 AM,63rdStreetBeach201406280500
Montrose Beach,06/28/2014 05:00:00 AM,17.5,0.38,1.674,0.118,4,10.7,06/28/2014 5:00 AM,MontroseBeach201406280500
Osterman Beach,06/28/2014 05:00:00 AM,17.4,0.81,1.362,0.131,2,11.3,06/28/2014 5:00 AM,OstermanBeach201406280500
Ohio Street Beach,06/28/2014 05:00:00 AM,19.1,1.06,1.733,0.092,2,10.8,06/28/2014 5:00 AM,OhioStreetBeach201406280500
Rainbow Beach,06/28/2014 05:00:00 AM,19,0.62,1.563,0.1,4,10.9,06/28/2014 5:00 AM,RainbowBeach201406280500
Calumet Beach,06/28/2014 06:00:00 AM,20.5,1.16,1.494,0.091,2,10.6,06/28/2014 6:00 AM,CalumetBeach201406280600
63rd Street Beach,06/28/2014 06:00:00 AM,19.3,0.49,1.78,0.108,4,11.1,06/28/2014 6:00 AM,63rdStreetBeach201406280600
Montrose Beach,06/28/2014 06:00:00 AM,17.4,0.3,1.669,0.114,3,10.7,06/28/2014 6:00 AM,MontroseBeach201406280600
Osterman Beach,06/28/2014 06:00:00 AM,17.4,0.9,1.356,0.129,2,11.3,06/28/2014 6:00 AM,OstermanBeach201406280600
Ohio Street Beach,06/28/2014 06:00:00 AM,19.1,1.23,1.75,0.086,2,10.8,06/28/2014 6:00 AM,OhioStreetBeach201406280600
Rainbow Beach,06/28/2014 06:00:00 AM,19,0.58,1.579,0.094,4,10.9,06/28/2014 6:00 AM,RainbowBeach201406280600
Calumet Beach,06/28/2014 02:00:00 PM,21.4,0.75,1.519,0.122,2,10.6,06/28/2014 2:00 PM,CalumetBeach201406281400
63rd Street Beach,06/28/2014 02:00:00 PM,20.1,0.36,1.801,0.151,3,11.1,06/28/2014 2:00 PM,63rdStreetBeach201406281400
Montrose Beach,06/28/2014 02:00:00 PM,18.3,0.31,1.699,0.185,3,10.7,06/28/2014 2:00 PM,MontroseBeach201406281400
Osterman Beach,06/28/2014 02:00:00 PM,18.3,1.05,1.377,0.23,3,11.3,06/28/2014 2:00 PM,OstermanBeach201406281400
Ohio Street Beach,06/28/2014 02:00:00 PM,20,1.89,1.79,0.183,2,10.8,06/28/2014 2:00 PM,OhioStreetBeach201406281400
Calumet Beach,06/28/2014 09:00:00 AM,20.2,0.78,1.505,0.089,2,10.6,06/28/2014 9:00 AM,CalumetBeach201406280900
63rd Street Beach,06/28/2014 09:00:00 AM,19.2,0.38,1.762,0.121,5,11.1,06/28/2014 9:00 AM,63rdStreetBeach201406280900
Montrose Beach,06/28/2014 09:00:00 AM,17.6,0.24,1.69,0.13,3,10.7,06/28/2014 9:00 AM,MontroseBeach201406280900
Osterman Beach,06/28/2014 09:00:00 AM,17.6,0.63,1.355,0.149,3,11.3,06/28/2014 9:00 AM,OstermanBeach201406280900
Ohio Street Beach,06/28/2014 09:00:00 AM,19.4,1.36,1.75,0.123,2,10.8,06/28/2014 9:00 AM,OhioStreetBeach201406280900
Rainbow Beach,06/28/2014 09:00:00 AM,19.1,0.65,1.575,0.093,4,10.9,06/28/2014 9:00 AM,RainbowBeach201406280900
Calumet Beach,06/28/2014 10:00:00 AM,20.3,0.78,1.498,0.083,2,10.6,06/28/2014 10:00 AM,CalumetBeach201406281000
63rd Street Beach,06/28/2014 10:00:00 AM,19.2,0.39,1.799,0.134,3,11.1,06/28/2014 10:00 AM,63rdStreetBeach201406281000
Montrose Beach,06/28/2014 10:00:00 AM,17.8,0.24,1.642,0.138,3,10.7,06/28/2014 10:00 AM,MontroseBeach201406281000
Osterman Beach,06/28/2014 10:00:00 AM,17.7,0.64,1.317,0.155,3,11.3,06/28/2014 10:00 AM,OstermanBeach201406281000
Ohio Street Beach,06/28/2014 10:00:00 AM,19.5,1.49,1.723,0.121,3,10.8,06/28/2014 10:00 AM,OhioStreetBeach201406281000
Rainbow Beach,06/28/2014 10:00:00 AM,19.1,0.57,1.61,0.105,8,10.9,06/28/2014 10:00 AM,RainbowBeach201406281000
Calumet Beach,06/28/2014 11:00:00 AM,20.5,0.78,1.467,0.097,2,10.6,06/28/2014 11:00 AM,CalumetBeach201406281100
63rd Street Beach,06/28/2014 11:00:00 AM,19.3,0.46,1.79,0.13,4,11.1,06/28/2014 11:00 AM,63rdStreetBeach201406281100
Montrose Beach,06/28/2014 11:00:00 AM,17.9,0.17,1.692,0.167,3,10.7,06/28/2014 11:00 AM,MontroseBeach201406281100
Osterman Beach,06/28/2014 11:00:00 AM,17.7,0.66,1.356,0.181,3,11.3,06/28/2014 11:00 AM,OstermanBeach201406281100
Ohio Street Beach,06/28/2014 11:00:00 AM,19.7,1.44,1.762,0.162,4,10.8,06/28/2014 11:00 AM,OhioStreetBeach201406281100
Calumet Beach,06/28/2014 12:00:00 PM,20.8,0.72,1.493,0.111,2,10.6,06/28/2014 12:00 PM,CalumetBeach201406281200
63rd Street Beach,06/28/2014 12:00:00 PM,19.4,0.38,1.786,0.15,3,11.1,06/28/2014 12:00 PM,63rdStreetBeach201406281200
Montrose Beach,06/28/2014 12:00:00 PM,18,0.17,1.663,0.173,3,10.7,06/28/2014 12:00 PM,MontroseBeach201406281200
Osterman Beach,06/28/2014 12:00:00 PM,17.9,0.85,1.356,0.178,3,11.3,06/28/2014 12:00 PM,OstermanBeach201406281200
Ohio Street Beach,06/28/2014 12:00:00 PM,20,1.57,1.76,0.174,3,10.8,06/28/2014 12:00 PM,OhioStreetBeach201406281200
Rainbow Beach,06/28/2014 12:00:00 PM,19.2,0.59,1.6,0.131,3,10.9,06/28/2014 12:00 PM,RainbowBeach201406281200
Calumet Beach,06/28/2014 03:00:00 PM,21.1,0.79,1.466,0.183,2,10.6,06/28/2014 3:00 PM,CalumetBeach201406281500
63rd Street Beach,06/28/2014 03:00:00 PM,19.4,0.55,1.745,0.142,3,11.1,06/28/2014 3:00 PM,63rdStreetBeach201406281500
Montrose Beach,06/28/2014 03:00:00 PM,18.4,0.28,1.679,0.222,3,10.7,06/28/2014 3:00 PM,MontroseBeach201406281500
Osterman Beach,06/28/2014 03:00:00 PM,18.6,1.09,1.376,0.21,3,11.2,06/28/2014 3:00 PM,OstermanBeach201406281500
Ohio Street Beach,06/28/2014 03:00:00 PM,19.9,1.86,1.735,0.174,3,10.8,06/28/2014 3:00 PM,OhioStreetBeach201406281500
Rainbow Beach,06/28/2014 03:00:00 PM,19.3,0.71,1.566,0.149,3,10.9,06/28/2014 3:00 PM,RainbowBeach201406281500
Calumet Beach,06/28/2014 04:00:00 PM,21.2,0.86,1.492,0.171,2,10.6,06/28/2014 4:00 PM,CalumetBeach201406281600
63rd Street Beach,06/28/2014 04:00:00 PM,19.4,0.61,1.759,0.159,3,11.1,06/28/2014 4:00 PM,63rdStreetBeach201406281600
Montrose Beach,06/28/2014 04:00:00 PM,18.5,0.22,1.665,0.155,3,10.7,06/28/2014 4:00 PM,MontroseBeach201406281600
Osterman Beach,06/28/2014 04:00:00 PM,18.7,0.86,1.349,0.196,3,11.3,06/28/2014 4:00 PM,OstermanBeach201406281600
Ohio Street Beach,06/28/2014 04:00:00 PM,20.2,1.84,1.752,0.172,2,10.8,06/28/2014 4:00 PM,OhioStreetBeach201406281600
Rainbow Beach,06/28/2014 04:00:00 PM,19.4,0.74,1.552,0.133,10,10.3,06/28/2014 4:00 PM,RainbowBeach201406281600
Calumet Beach,06/28/2014 05:00:00 PM,21.4,0.87,1.449,0.168,2,10.6,06/28/2014 5:00 PM,CalumetBeach201406281700
63rd Street Beach,06/28/2014 05:00:00 PM,19.3,0.61,1.757,0.151,3,11.1,06/28/2014 5:00 PM,63rdStreetBeach201406281700
Montrose Beach,06/28/2014 05:00:00 PM,18.5,0.26,1.662,0.161,3,10.7,06/28/2014 5:00 PM,MontroseBeach201406281700
Osterman Beach,06/28/2014 05:00:00 PM,19.1,0.69,1.343,0.206,3,11.3,06/28/2014 5:00 PM,OstermanBeach201406281700
Ohio Street Beach,06/28/2014 05:00:00 PM,20.6,2.13,1.737,0.154,3,10.8,06/28/2014 5:00 PM,OhioStreetBeach201406281700
Rainbow Beach,06/28/2014 05:00:00 PM,19.2,0.78,1.565,0.116,3,8.9,06/28/2014 5:00 PM,RainbowBeach201406281700
Calumet Beach,06/28/2014 06:00:00 PM,21.3,0.78,1.475,0.145,2,10.6,06/28/2014 6:00 PM,CalumetBeach201406281800
63rd Street Beach,06/28/2014 06:00:00 PM,19.5,0.5,1.77,0.135,5,11.1,06/28/2014 6:00 PM,63rdStreetBeach201406281800
Montrose Beach,06/28/2014 06:00:00 PM,18.5,0.24,1.651,0.172,3,10.7,06/28/2014 6:00 PM,MontroseBeach201406281800
Osterman Beach,06/28/2014 06:00:00 PM,19,0.8,1.327,0.207,3,11.3,06/28/2014 6:00 PM,OstermanBeach201406281800
Ohio Street Beach,06/28/2014 06:00:00 PM,20.2,1.7,1.719,0.148,3,10.8,06/28/2014 6:00 PM,OhioStreetBeach201406281800
Rainbow Beach,06/28/2014 06:00:00 PM,19.1,0.78,1.579,0.127,4,10.7,06/28/2014 6:00 PM,RainbowBeach201406281800
Calumet Beach,06/28/2014 07:00:00 PM,21.3,0.82,1.454,0.168,2,10.6,06/28/2014 7:00 PM,CalumetBeach201406281900
63rd Street Beach,06/28/2014 07:00:00 PM,19.5,0.53,1.774,0.161,4,11.1,06/28/2014 7:00 PM,63rdStreetBeach201406281900
Montrose Beach,06/28/2014 07:00:00 PM,18.5,0.21,1.647,0.156,6,10.7,06/28/2014 7:00 PM,MontroseBeach201406281900
Osterman Beach,06/28/2014 07:00:00 PM,19,0.89,1.344,0.185,3,11.3,06/28/2014 7:00 PM,OstermanBeach201406281900
Ohio Street Beach,06/28/2014 07:00:00 PM,20.2,1.56,1.751,0.176,3,10.8,06/28/2014 7:00 PM,OhioStreetBeach201406281900
Rainbow Beach,06/28/2014 07:00:00 PM,18.9,0.86,1.556,0.146,5,10.3,06/28/2014 7:00 PM,RainbowBeach201406281900
Calumet Beach,06/28/2014 08:00:00 PM,21.2,0.78,1.422,0.145,2,10.6,06/28/2014 8:00 PM,CalumetBeach201406282000
63rd Street Beach,06/28/2014 08:00:00 PM,19.7,0.5,1.747,0.145,3,11.1,06/28/2014 8:00 PM,63rdStreetBeach201406282000
Montrose Beach,06/28/2014 08:00:00 PM,18.4,0.24,1.61,0.127,2,10.7,06/28/2014 8:00 PM,MontroseBeach201406282000
Osterman Beach,06/28/2014 08:00:00 PM,19,0.86,1.312,0.157,3,11.3,06/28/2014 8:00 PM,OstermanBeach201406282000
Ohio Street Beach,06/28/2014 08:00:00 PM,20.1,1.64,1.673,0.139,3,10.8,06/28/2014 8:00 PM,OhioStreetBeach201406282000
Calumet Beach,06/28/2014 09:00:00 PM,21.1,0.78,1.473,0.145,2,10.6,06/28/2014 9:00 PM,CalumetBeach201406282100
63rd Street Beach,06/28/2014 09:00:00 PM,19.4,0.44,1.732,0.14,3,11.1,06/28/2014 9:00 PM,63rdStreetBeach201406282100
Montrose Beach,06/28/2014 09:00:00 PM,18.4,0.27,1.605,0.127,4,10.7,06/28/2014 9:00 PM,MontroseBeach201406282100
Osterman Beach,06/28/2014 09:00:00 PM,18.9,0.99,1.291,0.169,4,11.2,06/28/2014 9:00 PM,OstermanBeach201406282100
Ohio Street Beach,06/28/2014 09:00:00 PM,20,1.41,1.683,0.137,4,10.8,06/28/2014 9:00 PM,OhioStreetBeach201406282100
Rainbow Beach,06/28/2014 09:00:00 PM,18.6,0.71,1.541,0.107,6,10.1,06/28/2014 9:00 PM,RainbowBeach201406282100
Calumet Beach,06/28/2014 11:00:00 PM,21.1,0.84,1.475,0.124,2,10.6,06/28/2014 11:00 PM,CalumetBeach201406282300
63rd Street Beach,06/28/2014 11:00:00 PM,19.2,0.48,1.755,0.143,3,11.1,06/28/2014 11:00 PM,63rdStreetBeach201406282300
Montrose Beach,06/28/2014 11:00:00 PM,18.5,0.25,1.695,0.135,9,10.7,06/28/2014 11:00 PM,MontroseBeach201406282300
Osterman Beach,06/28/2014 11:00:00 PM,18.8,0.99,1.355,0.168,4,11.2,06/28/2014 11:00 PM,OstermanBeach201406282300
Ohio Street Beach,06/28/2014 11:00:00 PM,19.8,1.64,1.704,0.139,2,10.8,06/28/2014 11:00 PM,OhioStreetBeach201406282300
Rainbow Beach,06/28/2014 11:00:00 PM,18.6,0.71,1.591,0.114,9,10.6,06/28/2014 11:00 PM,RainbowBeach201406282300
Calumet Beach,06/28/2014 10:00:00 PM,21.1,0.77,1.384,0.132,2,10.6,06/28/2014 10:00 PM,CalumetBeach201406282200
63rd Street Beach,06/28/2014 10:00:00 PM,19.3,0.52,1.675,0.142,3,11.1,06/28/2014 10:00 PM,63rdStreetBeach201406282200
Montrose Beach,06/28/2014 10:00:00 PM,18.4,0.28,1.628,0.132,4,10.7,06/28/2014 10:00 PM,MontroseBeach201406282200
Osterman Beach,06/28/2014 10:00:00 PM,18.9,0.71,1.307,0.195,4,11.3,06/28/2014 10:00 PM,OstermanBeach201406282200
Ohio Street Beach,06/28/2014 10:00:00 PM,19.9,1.43,1.673,0.143,4,10.8,06/28/2014 10:00 PM,OhioStreetBeach201406282200
Rainbow Beach,06/28/2014 10:00:00 PM,18.6,0.72,1.48,0.109,5,10.8,06/28/2014 10:00 PM,RainbowBeach201406282200
Calumet Beach,06/29/2014 12:00:00 AM,21.1,0.81,1.463,0.123,2,10.6,06/29/2014 12:00 AM,CalumetBeach201406292400
63rd Street Beach,06/29/2014 12:00:00 AM,19.1,0.47,1.752,0.127,2,11.1,06/29/2014 12:00 AM,63rdStreetBeach201406292400
Montrose Beach,06/29/2014 12:00:00 AM,18.5,0.23,1.664,0.138,3,10.7,06/29/2014 12:00 AM,MontroseBeach201406292400
Osterman Beach,06/29/2014 12:00:00 AM,18.8,0.82,1.338,0.164,3,11.2,06/29/2014 12:00 AM,OstermanBeach201406292400
Ohio Street Beach,06/29/2014 12:00:00 AM,19.8,1.42,1.751,0.126,3,10.8,06/29/2014 12:00 AM,OhioStreetBeach201406292400
Rainbow Beach,06/29/2014 12:00:00 AM,18.5,0.72,1.545,0.109,4,10.9,06/29/2014 12:00 AM,RainbowBeach201406292400
Calumet Beach,06/29/2014 01:00:00 AM,21.1,0.86,1.473,0.122,2,10.6,06/29/2014 1:00 AM,CalumetBeach201406290100
63rd Street Beach,06/29/2014 01:00:00 AM,19.1,0.58,1.816,0.143,7,11.1,06/29/2014 1:00 AM,63rdStreetBeach201406290100
Montrose Beach,06/29/2014 01:00:00 AM,18.5,0.24,1.588,0.123,7,10.7,06/29/2014 1:00 AM,MontroseBeach201406290100
Osterman Beach,06/29/2014 01:00:00 AM,18.6,0.67,1.263,0.16,7,11.3,06/29/2014 1:00 AM,OstermanBeach201406290100
Ohio Street Beach,06/29/2014 01:00:00 AM,19.9,1.53,1.668,0.124,2,10.8,06/29/2014 1:00 AM,OhioStreetBeach201406290100
Rainbow Beach,06/29/2014 01:00:00 AM,18.3,0.76,1.607,0.101,7,10.8,06/29/2014 1:00 AM,RainbowBeach201406290100
Calumet Beach,06/29/2014 02:00:00 AM,21,0.93,1.481,0.113,2,10.6,06/29/2014 2:00 AM,CalumetBeach201406290200
63rd Street Beach,06/29/2014 02:00:00 AM,19.2,0.45,1.808,0.129,2,11.1,06/29/2014 2:00 AM,63rdStreetBeach201406290200
Montrose Beach,06/29/2014 02:00:00 AM,18.5,0.28,1.682,0.118,5,10.7,06/29/2014 2:00 AM,MontroseBeach201406290200
Osterman Beach,06/29/2014 02:00:00 AM,18.6,0.62,1.358,0.149,3,11.2,06/29/2014 2:00 AM,OstermanBeach201406290200
Ohio Street Beach,06/29/2014 02:00:00 AM,19.8,1.49,1.77,0.134,3,10.8,06/29/2014 2:00 AM,OhioStreetBeach201406290200
Rainbow Beach,06/29/2014 02:00:00 AM,18.2,0.75,1.584,0.097,6,10.8,06/29/2014 2:00 AM,RainbowBeach201406290200
Calumet Beach,06/29/2014 03:00:00 AM,20.9,0.98,1.428,0.101,2,10.6,06/29/2014 3:00 AM,CalumetBeach201406290300
63rd Street Beach,06/29/2014 03:00:00 AM,19.2,0.6,1.685,0.123,6,11.1,06/29/2014 3:00 AM,63rdStreetBeach201406290300
Montrose Beach,06/29/2014 03:00:00 AM,18.5,0.24,1.64,0.116,4,10.7,06/29/2014 3:00 AM,MontroseBeach201406290300
Osterman Beach,06/29/2014 03:00:00 AM,18.7,0.55,1.316,0.17,3,11.2,06/29/2014 3:00 AM,OstermanBeach201406290300
Ohio Street Beach,06/29/2014 03:00:00 AM,19.7,1.54,1.694,0.121,3,10.8,06/29/2014 3:00 AM,OhioStreetBeach201406290300
Rainbow Beach,06/29/2014 03:00:00 AM,18.1,0.66,1.48,0.092,6,10,06/29/2014 3:00 AM,RainbowBeach201406290300
Calumet Beach,06/29/2014 04:00:00 AM,20.8,0.92,1.466,0.112,2,10.6,06/29/2014 4:00 AM,CalumetBeach201406290400
63rd Street Beach,06/29/2014 04:00:00 AM,19.2,0.42,1.725,0.11,5,11.1,06/29/2014 4:00 AM,63rdStreetBeach201406290400
Montrose Beach,06/29/2014 04:00:00 AM,18.6,0.2,1.668,0.121,3,10.7,06/29/2014 4:00 AM,MontroseBeach201406290400
Osterman Beach,06/29/2014 04:00:00 AM,18.8,0.7,1.346,0.161,3,11.2,06/29/2014 4:00 AM,OstermanBeach201406290400
Ohio Street Beach,06/29/2014 04:00:00 AM,19.8,1.6,1.682,0.119,3,10.8,06/29/2014 4:00 AM,OhioStreetBeach201406290400
Rainbow Beach,06/29/2014 04:00:00 AM,18.1,0.67,1.553,0.091,5,10.1,06/29/2014 4:00 AM,RainbowBeach201406290400
Calumet Beach,06/29/2014 05:00:00 AM,20.8,0.89,1.439,0.1,2,10.6,06/29/2014 5:00 AM,CalumetBeach201406290500
63rd Street Beach,06/29/2014 05:00:00 AM,19.2,0.55,1.699,0.106,5,11.1,06/29/2014 5:00 AM,63rdStreetBeach201406290500
Montrose Beach,06/29/2014 05:00:00 AM,18.6,0.18,1.63,0.112,4,10.7,06/29/2014 5:00 AM,MontroseBeach201406290500
Osterman Beach,06/29/2014 05:00:00 AM,18.7,0.73,1.312,0.164,3,11.2,06/29/2014 5:00 AM,OstermanBeach201406290500
Ohio Street Beach,06/29/2014 05:00:00 AM,19.8,1.33,1.69,0.116,3,10.8,06/29/2014 5:00 AM,OhioStreetBeach201406290500
Rainbow Beach,06/29/2014 05:00:00 AM,18.1,0.68,1.499,0.085,5,10.4,06/29/2014 5:00 AM,RainbowBeach201406290500
Calumet Beach,06/29/2014 06:00:00 AM,20.7,0.85,1.363,0.082,2,10.5,06/29/2014 6:00 AM,CalumetBeach201406290600
63rd Street Beach,06/29/2014 06:00:00 AM,19.2,0.38,1.648,0.097,3,11.1,06/29/2014 6:00 AM,63rdStreetBeach201406290600
Montrose Beach,06/29/2014 06:00:00 AM,18.6,0.21,1.558,0.104,4,10.7,06/29/2014 6:00 AM,MontroseBeach201406290600
Osterman Beach,06/29/2014 06:00:00 AM,18.8,0.54,1.23,0.146,3,11.2,06/29/2014 6:00 AM,OstermanBeach201406290600
Ohio Street Beach,06/29/2014 06:00:00 AM,19.7,1.46,1.622,0.1,3,10.8,06/29/2014 6:00 AM,OhioStreetBeach201406290600
Rainbow Beach,06/29/2014 06:00:00 AM,18,0.64,1.459,0.092,3,9.6,06/29/2014 6:00 AM,RainbowBeach201406290600
Calumet Beach,06/29/2014 07:00:00 AM,20.7,0.82,1.413,0.069,3,10.5,06/29/2014 7:00 AM,CalumetBeach201406290700
63rd Street Beach,06/29/2014 07:00:00 AM,19.2,0.4,1.708,0.098,3,11.1,06/29/2014 7:00 AM,63rdStreetBeach201406290700
Montrose Beach,06/29/2014 07:00:00 AM,18.7,0.29,1.609,0.101,4,10.7,06/29/2014 7:00 AM,MontroseBeach201406290700
Osterman Beach,06/29/2014 07:00:00 AM,18.8,0.64,1.29,0.131,3,11.2,06/29/2014 7:00 AM,OstermanBeach201406290700
Ohio Street Beach,06/29/2014 07:00:00 AM,19.8,1.45,1.685,0.101,3,10.8,06/29/2014 7:00 AM,OhioStreetBeach201406290700
Rainbow Beach,06/29/2014 07:00:00 AM,18,0.62,1.506,0.09,3,10.8,06/29/2014 7:00 AM,RainbowBeach201406290700
Calumet Beach,06/29/2014 08:00:00 AM,20.7,0.82,1.365,0.069,3,10.6,06/29/2014 8:00 AM,CalumetBeach201406290800
63rd Street Beach,06/29/2014 08:00:00 AM,19.3,0.36,1.674,0.091,4,11.1,06/29/2014 8:00 AM,63rdStreetBeach201406290800
Montrose Beach,06/29/2014 08:00:00 AM,18.9,0.23,1.589,0.093,4,10.7,06/29/2014 8:00 AM,MontroseBeach201406290800
Osterman Beach,06/29/2014 08:00:00 AM,19,0.76,1.275,0.117,3,11.2,06/29/2014 8:00 AM,OstermanBeach201406290800
Ohio Street Beach,06/29/2014 08:00:00 AM,19.9,1.29,1.657,0.095,3,10.8,06/29/2014 8:00 AM,OhioStreetBeach201406290800
Rainbow Beach,06/29/2014 08:00:00 AM,17.9,0.75,1.478,0.085,4,10.9,06/29/2014 8:00 AM,RainbowBeach201406290800
Calumet Beach,06/29/2014 09:00:00 AM,20.7,0.9,1.444,0.076,3,10.5,06/29/2014 9:00 AM,CalumetBeach201406290900
63rd Street Beach,06/29/2014 09:00:00 AM,19.4,0.42,1.71,0.095,4,11.1,06/29/2014 9:00 AM,63rdStreetBeach201406290900
Montrose Beach,06/29/2014 09:00:00 AM,19.1,0.29,1.599,0.09,3,10.7,06/29/2014 9:00 AM,MontroseBeach201406290900
Osterman Beach,06/29/2014 09:00:00 AM,19.2,0.68,1.283,0.112,3,11.2,06/29/2014 9:00 AM,OstermanBeach201406290900
Ohio Street Beach,06/29/2014 09:00:00 AM,20.2,1.32,1.662,0.096,2,10.8,06/29/2014 9:00 AM,OhioStreetBeach201406290900
Rainbow Beach,06/29/2014 09:00:00 AM,17.9,0.64,1.51,0.081,4,10.9,06/29/2014 9:00 AM,RainbowBeach201406290900
Calumet Beach,06/29/2014 10:00:00 AM,20.9,0.85,1.431,0.074,3,10.5,06/29/2014 10:00 AM,CalumetBeach201406291000
63rd Street Beach,06/29/2014 10:00:00 AM,19.7,0.44,1.695,0.094,3,11.1,06/29/2014 10:00 AM,63rdStreetBeach201406291000
Montrose Beach,06/29/2014 10:00:00 AM,19.4,0.22,1.563,0.115,4,10.7,06/29/2014 10:00 AM,MontroseBeach201406291000
Osterman Beach,06/29/2014 10:00:00 AM,19.5,0.67,1.272,0.104,3,11.2,06/29/2014 10:00 AM,OstermanBeach201406291000
Ohio Street Beach,06/29/2014 10:00:00 AM,20.6,1.31,1.617,0.116,2,10.8,06/29/2014 10:00 AM,OhioStreetBeach201406291000
Rainbow Beach,06/29/2014 10:00:00 AM,17.8,0.58,1.504,0.08,3,10.9,06/29/2014 10:00 AM,RainbowBeach201406291000
Calumet Beach,06/29/2014 11:00:00 AM,21.2,0.97,1.453,0.08,3,10.5,06/29/2014 11:00 AM,CalumetBeach201406291100
63rd Street Beach,06/29/2014 11:00:00 AM,20,0.5,1.72,0.1,4,11.1,06/29/2014 11:00 AM,63rdStreetBeach201406291100
Montrose Beach,06/29/2014 11:00:00 AM,19.9,0.19,1.643,0.128,4,10.7,06/29/2014 11:00 AM,MontroseBeach201406291100
Osterman Beach,06/29/2014 11:00:00 AM,19.9,0.68,1.314,0.138,3,11.2,06/29/2014 11:00 AM,OstermanBeach201406291100
Ohio Street Beach,06/29/2014 11:00:00 AM,21.2,1.64,1.722,0.128,2,10.8,06/29/2014 11:00 AM,OhioStreetBeach201406291100
Rainbow Beach,06/29/2014 11:00:00 AM,17.8,0.74,1.523,0.096,10,10.9,06/29/2014 11:00 AM,RainbowBeach201406291100
Calumet Beach,06/29/2014 12:00:00 PM,21.2,0.91,1.439,0.113,3,10.5,06/29/2014 12:00 PM,CalumetBeach201406291200
63rd Street Beach,06/29/2014 12:00:00 PM,20,0.58,1.754,0.096,4,11.1,06/29/2014 12:00 PM,63rdStreetBeach201406291200
